time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
02:14.4,ai,本当に全部よけてんのかよ　先生,"Are you really dodging everything, Sensei?","¿Realmente lo estás esquivando todo, profesor?",0.5413032174110413,0.7221280932426453,-0.20841392874717712,-0.18991218507289886
02:16.6,ai,どう見ても これ　ただのBB弾だろ,"From any angle, these are just BB pellets.",A todas luces esto son solo perdigones BB.,0.5878685712814331,0.6198574304580688,-0.23583301901817322,-0.5288205742835999
02:19.8,ai,当たってるのに　我慢してるだけじゃないの,"They're hitting you — you're just holding back, aren't you?","Está siendo alcanzado pero solo lo toleras, ¿no?",0.5752067565917969,0.7318788766860962,-0.4423542320728302,-0.6716612577438354
02:22.6,ai,そうよ　そうだよ,"Yeah, that's it.","Eso es, así es.",0.8128564357757568,0.8554993271827698,0.22838571667671204,0.1909395456314087
02:26.2,ai,では　弾を込めて渡しなさい,"Now, load the rounds and pass them along.","Entonces, carguen las balas y pásenlas.",0.4992350935935974,0.8663303852081299,-0.1933697611093521,-0.5016737580299377
02:29.4,ai,言ったでしょう,"I told you, remember?",¿No les dije?,0.6926053762435913,0.5611605644226074,-0.3466261923313141,-0.5859013199806213
02:31.0,ai,この弾は君たちにとっては無害ですが,"These rounds are harmless to you,","Estas balas son inofensivas para ustedes,",0.6800769567489624,0.887315034866333,-0.24260380864143372,0.45001524686813354
02:36.6,ai,国が開発した対先生用特殊弾です,developed by the government specifically for use against Sensei.,son munición especial desarrollada por el país para usar contra el profesor.,0.3326563537120819,0.8267579078674316,-0.22356060147285461,-0.24700602889060974
02:40.4,ai,当たれば　先生の細胞を豆腐のように破壊できる,"If they hit, they can destroy Sensei's cells like tofu.","Si impactan, pueden destrozar las células del profesor como tofu.",0.5692521929740906,0.8521952629089355,-0.45478853583335876,-0.616243302822113
02:45.0,ai,もちろん数秒あれば再生しますが,"Of course, he regenerates in a few seconds,","Claro, se regenerará en segundos,",0.6388728618621826,0.8024834394454956,0.1911672204732895,0.25249388813972473
02:48.5,ai,だが　君たちも目に入ると危ない,but if it gets in your eyes it's dangerous for you too.,pero si les entra a ustedes en los ojos es peligroso.,0.7281826138496399,0.808256208896637,-0.4931606948375702,-0.5149917602539062
02:52.2,ai,先生を殺す以外の目的で室内での発砲はしないように,Do not fire indoors for any purpose other than killing Sensei.,No disparen dentro del aula con otro fin que no sea matar al profesor.,0.5557792782783508,0.9056845903396606,0.29483965039253235,-0.02692384645342827
02:57.5,ai,殺せるといいですね　卒業までに,Hopefully you'll be able to kill him before graduation.,Ojalá lo maten antes de graduarse.,0.8059476613998413,0.7502337098121643,-0.39411914348602295,-0.5204907655715942
03:02.0,ai,さあ　銃と弾を片付けましょう,"Now, put away your guns and ammo.","Bien, guarden las armas y las balas.",0.770488977432251,0.8140116333961487,0.2678564488887787,-0.2717367708683014
03:04.8,ai,授業を始めます,Class will begin.,Empezaremos la clase.,0.8594250082969666,0.9300573468208313,0.4135238528251648,0.15047290921211243
03:08.1,ai,椚ヶ丘中学校３-Eは　暗殺教室,"Kunugigaoka Middle School, Class 3-E: Assassination Classroom.",La clase 3-E de la escuela Kunugigaoka es… el aula de asesinato.,0.8035157322883606,0.7645570039749146,-0.04557854309678078,0.022630546241998672
03:13.6,ai,始業のベルが　今日も鳴る,The starting bell rings again today.,Suena la campana; otro día comienza.,0.8447549939155579,0.8770074248313904,0.23883011937141418,-0.15284834802150726
04:56.5,ai,はい　ここで問題です,"All right, question time.","Bien, pregunta ahora.",0.5939089059829712,0.659010112285614,0.019432511180639267,0.19299328327178955
04:58.9,ai,磯貝君,Isogai.,Isogai-kun.,0.7433658838272095,0.5099204182624817,-0.44966065883636475,-0.17924560606479645
05:00.3,ai,はい,Yes.,Sí.,0.9201774001121521,0.9837301969528198,0.5176655054092407,0.5430670976638794
05:01.2,ai,この4本の触手のうち　仲間外れは,Which of these four tentacles is the odd one out?,"De estos cuatro tentáculos, ¿cuál es el intruso?",0.6724262237548828,0.7064743041992188,-0.37462925910949707,-0.6027571558952332
05:04.4,ai,ええと　青い触手,Um… the blue tentacle.,Eh… el tentáculo azul.,0.7491687536239624,0.9114865660667419,-0.2526415288448334,-0.4358775317668915
05:06.7,ai,正解　青の例文の「WHO」だけが関係詞です,"Correct. In the blue example, only ""WHO"" is a relative pronoun.","Correcto. En la frase azul, ""WHO"" es el único pronombre relativo.",0.9013217091560364,0.9343599081039429,-0.23894807696342468,-0.08959080278873444
05:11.4,ai,関係代名詞は直前の名詞を修飾し,"A relative pronoun modifies the noun immediately before it,",El pronombre relativo modifica el sustantivo inmediatamente anterior,0.7229135036468506,0.7469392418861389,-0.7431219220161438,-0.672353208065033
05:14.4,ai,ここでは「who is standing over there」が,"here, ""who is standing over there""","aquí ""who is standing over there""",0.9662007093429565,0.9558547139167786,-0.07860225439071655,-0.16560064256191254
05:17.5,ai,前の「the boy」少年を説明しています,"describes the preceding ""the boy.""","describe al sustantivo anterior ""the boy"".",0.9271529316902161,0.8863731622695923,-0.265419602394104,-0.43028131127357483
05:12.2,ai,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.6970676183700562,0.7044910192489624,0.21503087878227234,0.2198476493358612
05:16.1,ai,昼間だけど　出てるね　三日月,"It's daytime, but the crescent moon is out.","Es de día, pero la media luna está ahí.",0.4386722147464752,0.5637306571006775,-0.5342488884925842,-0.7873510718345642
05:21.4,ai,何で僕らがこんな状態になったのか,How did we end up like this?,Por qué estamos así…,0.8702608942985535,0.8818730115890503,0.2994517683982849,0.19006285071372986
05:25.5,ai,３年生の始め,"At the start of our third year,",A comienzos de tercero.,0.6815230846405029,0.7430005073547363,-0.32898393273353577,-0.3973591923713684
05:27.4,ai,僕らは二つの事件に同時に遭った,we experienced two incidents at once.,Sufrimos dos incidentes al mismo tiempo.,0.8926444053649902,0.9278132915496826,0.5538780093193054,0.5649953484535217
05:45.8,ai,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,The first was that the moon suddenly exploded and became a crescent.,Primero: ese día la luna explotó de repente y quedó en forma de media luna.,0.7891331315040588,0.9000241756439209,0.327970951795578,0.26011645793914795
05:55.2,ai,番組の途中ですが　ここで臨時ニュースです,We interrupt this program for breaking news.,Interrumpimos la programación con noticias de última hora.,0.5278184413909912,0.5335748195648193,0.3134154975414276,0.35533466935157776
05:58.3,ai,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,Just now we received reports that roughly 70% of the moon has evaporated and been lost.,Hace un momento llegó información: la luna se ha evaporado en un 70% y se ha perdido.,0.8795221447944641,0.9319473505020142,0.40386149287223816,0.09258073568344116
06:04.5,ai,繰り返します,We repeat —,Repito:,0.8491525650024414,0.8213953971862793,0.28042683005332947,0.2034958004951477
06:05.7,ai,われわれはもう一生三日月しか見られないということでしょうか,does this mean we'll only ever see a crescent moon for the rest of our lives?,¿Significa esto que solo veremos medias lunas por el resto de nuestras vidas?,0.46634015440940857,0.6046478748321533,0.0958535373210907,0.3338841497898102
06:10.7,ai,そして　二つ目の事件が　これ,And the second incident is this:,Y el segundo incidente es esto:,0.8954784274101257,0.8984249830245972,0.621575653553009,0.644165575504303
06:13.9,ai,初めまして　私が月をやった犯人です,Nice to meet you. I am the one who did the moon.,Mucho gusto. Yo soy el que destruyó la luna.,0.7827945947647095,0.8212042450904846,-0.5465553402900696,-0.6479414105415344
06:20.9,ai,来年には　地球もやる予定です,I plan to do the Earth next year.,El próximo año planeo hacer lo mismo con la Tierra.,0.888008177280426,0.9174500703811646,-0.17502433061599731,0.278585821390152
06:23.5,ai,君たちの担任になったので　どうぞよろしく,"Since I'm your homeroom teacher now, pleased to meet you.",Soy su nuevo profesor; un gusto.,0.6508840918540955,0.6295358538627625,-0.1507781445980072,-0.06315109133720398
06:28.1,ai,まず五六カ所ツッコませろ,"First, let me poke a few holes in that.","Primero, déjenme hacer unas cuantas aclaraciones.",0.6373331546783447,0.5662121772766113,-0.7286919951438904,-0.23782756924629211
06:30.4,ai,クラス全員　そう思った,The whole class thought so.,Toda la clase pensó lo mismo.,0.9410481452941895,0.8852893114089966,0.43904823064804077,0.5838301181793213
06:34.0,ai,防衛省の烏間という者だ,I'm a man named Kuruma from the Defense Ministry.,Soy Kuruma del Ministerio de Defensa.,0.7206767797470093,0.7001739740371704,-0.03056245669722557,-0.015676159411668777
06:36.5,ai,まずは　ここからの話は国家機密だと理解いただきたい,"First, understand that what's about to be said is a state secret.",Entiendan que lo que diré es secreto de estado.,0.7865424752235413,0.7224377989768982,0.5284185409545898,0.609355628490448
06:43.7,ai,単刀直入に言う,I'll be blunt.,Iré al grano.,0.5277498960494995,0.5969405770301819,-0.8328178524971008,-0.805860161781311
06:45.8,ai,この怪物を君たちに殺してほしい,I want you to kill this creature.,Quiero que maten a este monstruo.,0.7779525518417358,0.8019508123397827,0.0837196558713913,0.2277429699897766
06:50.9,ai,えっと　何っすか,Uh… what?,Eh… ¿qué?,0.7746409177780151,0.8510973453521729,0.36357346177101135,0.2861882746219635
06:53.9,ai,そいつ　攻めてきた宇宙人か何かっすか,Is that thing an alien invader or something?,¿Es un alienígena invasor o qué?,0.76447594165802,0.7710841298103333,-0.4873078167438507,0.06092742457985878
06:56.4,ai,失礼な,How rude.,Qué falta de respeto.,0.7510659694671631,0.6744807362556458,0.15059888362884521,0.33267223834991455
06:57.3,ai,生まれも育ちも地球ですよ,"It was born and raised on Earth, you know.","Nació y creció en la Tierra, ¿sabes?",0.8771798014640808,0.836966872215271,-0.5456206202507019,-0.4177602529525757
07:00.2,ai,地球,Earth.,En la Tierra.,0.9479717016220093,0.9077821969985962,-0.025536689907312393,-0.757308304309845
07:01.6,ai,詳しいことを話せないのは申し訳ないが,"Sorry I can't explain details, but","Lamento no poder dar más detalles,",0.5809547305107117,0.869438886642456,0.4571375548839569,0.6177743077278137
07:04.4,ai,こいつが言ったことは真実だ,what he says is true.,pero lo que él dice es verdad.,0.9396400451660156,0.9508092403411865,0.3909589350223541,0.5317919850349426
07:06.8,ai,月を壊したこの生物は,The being that destroyed the moon,Esta criatura que destruyó la luna,0.8724105358123779,0.9523851275444031,-0.14209294319152832,-0.019283879548311234
07:09.0,ai,来年の三月　地球をも破壊する,will destroy the Earth in March next year.,destruirá la Tierra en marzo del próximo año.,0.9271376729011536,0.9491262435913086,-0.15324905514717102,0.25808534026145935
07:14.3,ai,このことを知っているのは各国首脳だけ,Only world leaders know this.,Solo los líderes mundiales lo saben.,0.854736864566803,0.8481229543685913,0.5314329862594604,0.5451338887214661
07:18.1,ai,こいつの存在が公になれば　世界はパニックに陥るだろう,"If its existence became public, the world would panic.","Si su existencia se hace pública, el mundo entraría en pánico.",0.7528505325317383,0.8231800198554993,0.3700088560581207,0.43873172998428345
07:23.2,ai,そうなる前に秘密裏にこいつを殺さなければならない,"Before that happens, we must secretly kill it.",Debemos matarlo en secreto antes de que eso ocurra.,0.8534942865371704,0.9358052015304565,0.018626701086759567,0.028956729918718338
07:27.7,ai,つまり　暗殺だ,In other words: assassination.,Es decir: asesinato.,0.888105571269989,0.9411185383796692,0.35388365387916565,0.3019304573535919
07:30.4,ai,だが　こいつは…,"However, this thing…",Pero este ser…,0.667061448097229,0.7359649538993835,0.10897661745548248,-0.4269084632396698
07:31.9,ai,とにかく速い,is unbelievably fast.,es extremadamente rápido.,0.6896466612815857,0.7923792600631714,-0.06488680839538574,0.3871672451496124
07:33.4,ai,殺すどころか,"Far from being killable,","Ni siquiera matarlo,",0.7258998155593872,0.8016973733901978,-0.663135826587677,-1.144576907157898
07:35.4,ai,眉毛の手入れをされている始末だ,it's grooming its eyebrows while we're at it.,terminó arreglándole las cejas (mientras lo atacaban).,0.7919433116912842,0.4610472619533539,-0.5037180781364441,-0.36354565620422363
07:38.0,ai,丁寧にな,Very polite about it.,Con delicadeza.,0.5851901769638062,0.7275134325027466,-0.28423359990119934,-0.31362882256507874
07:41.8,ai,満月を三日月に変えるほどのパワーを持つ超生物だ,It's a super-being with power enough to turn a full moon into a crescent.,Es un superser con poder suficiente para convertir luna llena en media luna.,0.7806085348129272,0.795422375202179,0.12518994510173798,-0.23915594816207886
07:45.9,ai,最高速度はマッハ20,Its top speed is Mach 20.,Su velocidad máxima es Mach 20.,0.607960045337677,0.6505826115608215,0.4647715389728546,0.609059751033783
07:48.4,ai,つまり　こいつが本気で逃げれば,"So if it really tries to escape,","Es decir, si se esfuerza por huir,",0.5794128775596619,0.864111065864563,-0.673455536365509,-0.32376226782798767
07:51.5,ai,われわれは破滅の時まで　手も足も出ない,we won't be able to stop it until the end of the world.,no podremos alcanzarlo jamás.,0.7090397477149963,0.5948008298873901,-0.36279571056365967,-0.7966955304145813
07:55.9,ai,まあ　それでは面白くないのでね,"Well, that wouldn't be interesting, so—","Pero eso sería aburrido, así que…",0.8081772327423096,0.6788167357444763,-0.084637850522995,0.1102822870016098
07:58.6,ai,私から国に提案したのです,I made a proposal to the government.,propuse algo al gobierno.,0.7742993831634521,0.6531285047531128,0.38954445719718933,0.3036631643772125
08:01.2,ai,殺されるのはごめんですが,"I don't want to be killed myself, but","No quiero que me maten,",0.5739359855651855,0.5883620977401733,-0.5814273953437805,-0.1325097382068634
08:03.5,ai,椚ヶ丘中学校　3年E組の担任ならやってもいいと,I'd be willing to be the homeroom teacher of Kunugigaoka Middle School's 3-E.,pero acepté ser profesor de la 3-E de Kunugigaoka.,0.6044826507568359,0.519913911819458,-0.26764431595802307,-0.530595600605011
08:08.1,ai,いや　なんで,"Wait, why?",¿Por qué?,0.6838082075119019,0.8226910829544067,0.45839089155197144,0.4369644820690155
08:09.5,ai,こいつの狙いは分からん,We don't know its motives.,No sabemos cuál es su objetivo.,0.5433871746063232,0.652865469455719,-0.0022715814411640167,0.30663245916366577
08:11.7,ai,しかし　われわれ政府は,"However, our government","Sin embargo, nosotros en el gobierno",0.9030380249023438,0.9276646971702576,0.311127245426178,0.020948898047208786
08:13.6,ai,君たち生徒に危害を加えないことを条件にやむなく承諾した,reluctantly agreed on the condition it wouldn't harm you students.,aceptamos con reserva con la condición de no dañar a los alumnos.,0.8344669342041016,0.8706434369087219,-0.06281639635562897,0.053285401314496994
08:18.9,ai,理由は二つ,There are two reasons.,Hay dos razones.,0.9489532709121704,0.9678955078125,0.6813767552375793,0.5537323355674744
08:20.4,ai,教師として毎日教室に来るのなら　監視ができる,"If it comes to class every day as a teacher, we can monitor it.","Si viene a clase todos los días como profesor, podemos vigilarlo.",0.9128531217575073,0.8811947703361511,-0.13581645488739014,0.03300957754254341
08:24.2,ai,何よりも,And more importantly—,"Y, sobre todo,",0.6558504104614258,0.814834475517273,0.2038612961769104,0.0429583378136158
08:25.9,ai,30人もの人間が　至近距離からこいつを殺すチャンスを得る,thirty people get a chance to kill it from close range.,treinta personas tendrían la oportunidad de matarlo desde muy cerca.,0.9027591347694397,0.9046080708503723,-0.24533557891845703,-0.23854267597198486
08:33.4,ai,中村さん,Nakamura.,Nakamura-san.,0.6102015972137451,0.5834058523178101,-0.19588951766490936,0.12209276854991913
08:35.4,ai,暗殺は勉強の妨げにならないときにと言ったはずです,I said assassinations should not interfere with studies.,Dije que el asesinato no debe interferir con los estudios.,0.8042776584625244,0.8781172633171082,0.05804676190018654,0.09683716297149658
08:39.0,ai,すみません,Sorry.,Lo siento.,0.8918250799179077,0.8888728618621826,0.32733309268951416,0.48672202229499817
08:40.1,ai,罰として後ろで立って受講しなさい,"As punishment, stand at the back and observe class.","Como castigo, quédate de pie atrás durante la clase.",0.7484607696533203,0.8086583614349365,0.1210830956697464,0.23568181693553925
08:44.0,ai,なんでこんな怪物がうちの担任に,Why did a monster like this become our teacher?,¿Por qué un monstruo así es nuestro profesor?,0.6505733132362366,0.67498379945755,0.2420577108860016,0.2921542227268219
08:47.0,ai,どうして僕らが暗殺なんか…,Why are we supposed to assassinate…,¿Por qué tenemos que asesinar?,0.9218823909759521,0.8962497115135193,-0.0961228609085083,0.031058963388204575
08:49.7,ai,そんな声は　この条件でかき消えた,Those protests were drowned out by the terms.,Esa protesta se apagó con las condiciones impuestas.,0.5119675397872925,0.5046119689941406,-0.04984636232256889,0.10578250885009766
08:53.8,ai,成功報酬は100億円,The success reward is 10 billion yen.,La recompensa por el éxito es de 10 mil millones de yenes.,0.4920027256011963,0.5095764398574829,0.5315588116645813,0.5702645182609558
08:57.4,ai,当然の額だ,A natural amount.,Una suma justa.,0.5680030584335327,0.6394633054733276,-0.18015089631080627,0.3251372277736664
08:59.6,ai,暗殺の成功は冗談抜きで地球を救うことなのだから,Succeeding in the assassination literally saves the Earth.,"Porque matar al objetivo significaría, sin broma, salvar la Tierra.",0.8199594020843506,0.8280889987945557,-0.4390217959880829,-0.026006389409303665
09:04.6,ai,幸いなことに　こいつは君たちをなめきっている,"Fortunately, it underestimates you.","Afortunadamente, este tipo subestima a ustedes.",0.30924296379089355,0.5761828422546387,-0.5406782627105713,-0.07597684860229492
09:08.3,ai,見ろ　緑のしましまになったときは　なめている顔だ,"Look — when its stripes turn green, that's a face of mockery.","Miren, cuando su cara se torna rayada de verde, está despreciándolos.",0.7478558421134949,0.8735958933830261,-0.5422351360321045,-0.6975013613700867
09:12.0,ai,どんな皮膚だよ,What kind of skin is that?,Qué tipo de piel es esa…,0.9254342913627625,0.9565557241439819,0.4590591490268707,0.5387028455734253
09:13.1,ai,当然でしょう,Naturally.,Naturalmente.,0.6688409447669983,0.9804309606552124,0.3645488917827606,0.4413062036037445
09:14.7,ai,国がやれない私を　君たちがやれるわけがない,"If the country couldn't do it, you certainly can't.","Si el país no pudo, menos aún ustedes podrían.",0.7602534890174866,0.625312089920044,-0.3711585998535156,-0.18043935298919678
09:18.5,ai,最新鋭の戦闘機に襲われた時も,"Even when attacked by the latest fighter jets,","Incluso cuando fue atacado por cazas de última generación,",0.8051242828369141,0.5731632113456726,0.027256358414888382,-0.03622293844819069
09:29.2,ai,逆に空中でワックスをかけてやりましたよ,it was waxing itself midair.,él me dio una manicura en pleno aire.,0.7005414962768555,0.662344217300415,-0.8176555037498474,-0.2813974618911743
09:32.1,ai,だからなぜ手入れする,So why is it grooming itself?,"Entonces, ¿por qué lo arregla?",0.4580237865447998,0.7773792147636414,-0.4759424030780792,-0.623041570186615
09:34.1,ai,君たちにはなめているこいつの隙をあわよくば突いてほしい,I want you to exploit any opening where it underestimates you.,Quiero que aprovechen cualquier descuido de ese que los desprecia.,0.3316118121147156,0.4444090723991394,-0.7126119136810303,-0.893208920955658
09:38.9,ai,人間には無害で　こいつには効く武器と弾を支給する,We'll supply weapons and rounds that are harmless to humans but effective on it.,Les daremos armas y balas que son inofensivas para humanos pero eficaces contra él.,0.7953211069107056,0.8331857323646545,0.12178683280944824,0.08259445428848267
09:43.6,ai,君たちの家族や友人には絶対秘密だ,Keep this absolutely secret from family and friends.,Esto debe permanecer absolutamente en secreto para sus familias y amigos.,0.7765569090843201,0.7354569435119629,0.634670615196228,0.6256468892097473
09:47.2,ai,とにかく時間がない,"In any case, there's no time.",No hay tiempo.,0.8937833905220032,0.9526590704917908,-0.018714260309934616,0.36975839734077454
09:49.0,ai,地球が消えれば　逃げる場所など　どこにもない,"If Earth is gone, there will be nowhere to run.","Si la Tierra se destruye, no habrá lugar a donde huir.",0.8449262976646423,0.8737918138504028,0.12930138409137726,0.31238383054733276
09:52.9,ai,そういうことです,That's the situation.,Eso es todo.,0.7336528897285461,0.8686951398849487,-0.09286700189113617,0.12140515446662903
09:54.6,ai,さあ　皆さん　残された1年を有意義に過ごしましょう,"Now then, spend the remaining year meaningfully.","Bien, pasen el año que les queda de manera significativa.",0.7738065123558044,0.7525660991668701,0.3048134744167328,-0.13219822943210602
10:02.1,ai,残された時間は1年,The time left is one year.,Les queda un año.,0.8334485292434692,0.8839497566223145,0.6358403563499451,0.4714164733886719
10:04.7,ai,僕たちがこいつの暗殺に成功しないと,"If we don't succeed in assassinating it,","Si no logramos asesinarlo,",0.7505578994750977,0.8743489980697632,-0.4290716052055359,-0.3712736666202545
10:08.3,ai,地球が壊される,the Earth will be destroyed.,la Tierra será destruida.,0.8670631051063538,0.8984441757202148,-0.22951467335224152,0.3063119649887085
10:16.9,ai,昼休みですね,It's lunch break.,Es hora del recreo.,0.9017264246940613,0.3988308608531952,0.04867022857069969,0.1665591299533844
10:18.8,ai,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,"Teacher, I'm going to China for a bit to eat mapo tofu.","Profesor, voy a China un momento a comer mapo tofu.",0.8057066202163696,0.8776110410690308,-0.04686097428202629,-0.03313523158431053
10:23.5,ai,暗殺希望者がもしいれば　携帯で呼んでください,"If anyone wants to attempt an assassination, call me on your cell.","Si alguien quiere intentar el asesinato, llámenme al móvil.",0.8800440430641174,0.9008380174636841,0.23045238852500916,0.456055223941803
10:29.9,ai,えーと　マッハ20だから,"Um, it's Mach 20, so—",Eh… porque va a Mach 20.,0.5185731053352356,0.5620144605636597,-0.1299871802330017,-0.0932493656873703
10:33.0,ai,マーボーの本場　四川省まで10分くらい,"The mapo capital, Sichuan, is about ten minutes away.","Tardaría como 10 minutos en ir a Sichuan, la cuna del mapo.",0.7224462032318115,0.8010463714599609,0.02519180253148079,0.05038564279675484
10:36.7,ai,確かにあんなもん　ミサイルでも落とせんわな,"Indeed, you can't take something like that down with missiles.","Cierto, ni un misil podría con eso.",0.847119152545929,0.7218526005744934,-0.40082165598869324,-0.7580122351646423
10:40.5,ai,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,And that octopus grades tests even while flying at supersonic speed.,"Además, ese pulpo corrige exámenes mientras vuela a velocidad supersónica.",0.6998345851898193,0.754851758480072,-0.1452881544828415,-0.25555890798568726
10:44.7,ai,マジで,Seriously.,En serio.,0.7137715220451355,0.8635176420211792,0.3498421609401703,0.5076883435249329
