time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
04:58.9,official,磯貝君,Isogai!,Isogai.,0.690923273563385,0.7433658838272095,-0.3615715801715851,-0.44966065883636475
05:00.3,official,はい,"Y-Yes, sir?",Sí.,0.7029933929443359,0.9837301969528198,-0.27628961205482483,0.5430671572685242
05:01.2,official,この4本の触手のうち　仲間外れは,Which of these four tentacles is not like the others?,Di qué tentáculo señala al pronombre diferente.,0.6766167879104614,0.42567768692970276,-0.28590330481529236,-1.0768553018569946
05:04.4,official,ええと　青い触手,Um... the blue one?,Creo que el azul.,0.8048126697540283,0.8749305605888367,-0.3098295331001282,-0.642187237739563
05:06.7,official,正解　青の例文の「WHO」だけが関係詞です,"Correct! Only the ""who"" in the blue sentence is a relative pronoun."," Es correcto. Solo el ""quién"" en esa oración es un pronombre relativo.",0.8956665396690369,0.6298675537109375,-0.2476743459701538,-0.08619806170463562
05:11.4,official,関係代名詞は直前の名詞を修飾し,"A relative pronoun qualifies the noun right before it, so here,",,0.6491162776947021,0.343168705701828,-0.8045042753219604,-0.7915938496589661
05:14.4,official,ここでは「who is standing over there」が,"""who is standing over there"" is describing ""boy"" over here.",,0.8760748505592346,0.41600319743156433,-0.37734559178352356,-0.5730323195457458
05:17.5,official,前の「the boy」少年を説明しています,,,0.33714568614959717,0.33714568614959717,-0.2933397889137268,-0.2933397889137268
05:12.2,official,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.6970676183700562,0.7044910192489624,0.21503081917762756,0.21984747052192688
05:16.1,official,昼間だけど　出てるね　三日月,"The crescent moon's out, even though it's daytime.",La luna creciente puede verse aun de día.,0.4113348424434662,0.3210179805755615,-0.531904399394989,-0.5783481597900391
05:21.4,official,何で僕らがこんな状態になったのか,How did we end up like this?,¿Cómo fue que terminamos metidos en esto?,0.8702608942985535,0.8466032147407532,0.2994517683982849,0.18123243749141693
05:25.5,official,３年生の始め,Two things happened at once as our third year began.,"En tercero de secundaria,",0.545664370059967,0.7267415523529053,-0.10592600703239441,-0.11399948596954346
05:27.4,official,僕らは二つの事件に同時に遭った,The first was the moon suddenly exploding into a crescent.,nos sorprendieron dos hechos extraordinarios.,0.1697656214237213,0.6314377784729004,0.011363524943590164,0.052445318549871445
05:45.8,official,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,"""Breaking"" ""NASA Reporting: Most of Moon Missing?""",El primero: una explosión que dejó a la Luna convertida en una media luna permanente.,0.4782373905181885,0.8198701739311218,-0.6671403050422668,-0.10329306125640869
05:55.2,official,番組の途中ですが　ここで臨時ニュースです,We interrupt this program to bring you breaking news.,Interrumpimos este programa por noticias de última hora.,0.5305342078208923,0.5615931749343872,0.31510356068611145,0.4644358456134796
05:58.3,official,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,We've just gotten word that about 70 percent of the moon,Acabamos de recibir la noticia de que casi el 70% de la luna,0.7597554922103882,0.7703021764755249,-0.610023558139801,-0.6378395557403564
06:04.5,official,繰り返します,has been vaporized into nothing. I repeat...,"fue destruida repentinamente. Repito, la...",0.375929057598114,0.6024420857429504,-0.241514652967453,-0.6322328448295593
06:05.7,official,われわれはもう一生三日月しか見られないということでしょうか,Will we have only a crescent moon to look at for the rest of our lives?,¿Tendremos una luna creciente para el resto de nuestras vidas?,0.48655685782432556,0.48963963985443115,0.0642412006855011,-0.21147850155830383
06:10.7,official,そして　二つ目の事件が　これ,And the second was this:,"Y el segundo, fue la llegada de este ser.",0.875206708908081,0.7603549361228943,0.2183404266834259,-0.3970724046230316
06:13.9,official,初めまして　私が月をやった犯人です,How do you do? I'm the one who blasted your moon.,"Tienen que saber, que fui yo quien destruyó su Luna.",0.8187301754951477,0.7638078927993774,-0.7076307535171509,-0.632087767124176
06:20.9,official,来年には　地球もやる予定です,I plan to do the same to the Earth next year.,Y destruiré la Tierra el próximo año.,0.8848271369934082,0.708014726638794,0.09701669216156006,-0.1502128392457962
06:23.5,official,君たちの担任になったので　どうぞよろしく,Now I'm your teacher. Nice to meet you.,Pero ahora soy su profesor. Encantado de conocerlos.,0.6962513327598572,0.7222315073013306,-0.1310535967350006,0.031859662383794785
06:28.1,official,まず五六カ所ツッコませろ,There are at least six things wrong with this picture!,Hay algo que está mal en todo esto.,0.44708451628685,0.2762840688228607,-0.35596224665641785,-0.6695062518119812
06:30.4,official,クラス全員　そう思った,The feeling was unanimous.,El sentimiento fue unánime.,0.5160229802131653,0.3985205292701721,0.03753529116511345,0.060748156160116196
06:34.0,official,防衛省の烏間という者だ,I'm Karasuma from the Ministry of Defense.,Buen día. Soy Karasuma del Ministerio de Defensa.,0.6939368844032288,0.7094535827636719,-0.057722289115190506,0.27544042468070984
06:36.5,official,まずは　ここからの話は国家機密だと理解いただきたい,"First, please understand that what I'm about to say is a state secret.","En primera, lo que voy a decirles es secreto de Estado.",0.7888574004173279,0.8136004209518433,0.5991572737693787,-0.004890654236078262
06:43.7,official,単刀直入に言う,Let me be blunt:,Voy a ser contundente:,0.5618809461593628,0.725797712802887,-0.428900808095932,0.26794442534446716
06:45.8,official,この怪物を君たちに殺してほしい,I want you to kill this creature.,"lo que estoy esperando, es que maten a esta criatura.",0.7779525518417358,0.7203700542449951,0.0837196558713913,-0.02193012461066246
06:50.9,official,えっと　何っすか,Um...,Pero...¿qué es eso?,0.7004411816596985,0.7310266494750977,0.040140729397535324,-0.23855382204055786
06:53.9,official,そいつ　攻めてきた宇宙人か何かっすか,What is that? Is that the alien or whatever that came to attack us?,¿Una clase de extraterrestre que ha venido a atacarnos?,0.7503367066383362,0.7990540862083435,-0.16085830330848694,-0.010592292994260788
06:56.4,official,失礼な,How rude! I'll have you know I was born and raised on Earth!,Qué grosero. Yo nací y crecí en la Tierra.,0.4922679364681244,0.41678810119628906,-0.7279062867164612,-0.6574475765228271
06:57.3,official,生まれも育ちも地球ですよ,,,0.21472810208797455,0.21472810208797455,-0.5486050844192505,-0.5486050844192505
07:00.2,official,地球,He was?,¿En la Tierra?,0.18638980388641357,0.8065184354782104,-0.889220654964447,-0.862422525882721
07:01.6,official,詳しいことを話せないのは申し訳ないが,"I'm afraid I can't discuss the details, but he's telling the truth.","Me temo que no puedo discutir detalles con ustedes,",0.5685531497001648,0.7786511778831482,0.024495404213666916,0.3212319612503052
07:04.4,official,こいつが言ったことは真実だ,,pero lo que ha dicho es verdad.,0.2394111305475235,0.9708775281906128,-0.6077044010162354,0.4986817538738251
07:06.8,official,月を壊したこの生物は,"Come March next year, this creature who smashed the moon","En marzo del próximo año, esta criatura que destrozó la Luna,",0.8206039667129517,0.8380732536315918,-0.5839963555335999,-0.6152684092521667
07:09.0,official,来年の三月　地球をも破壊する,will destroy Earth as well.,también destruirá la Tierra.,0.7771227359771729,0.7992860674858093,-0.3037257492542267,-0.16005536913871765
07:14.3,official,このことを知っているのは各国首脳だけ,Only the world's leaders know about this.,Solo los líderes mundiales saben de todo esto.,0.842383861541748,0.8466406464576721,0.48679226636886597,0.6285932660102844
07:18.1,official,こいつの存在が公になれば　世界はパニックに陥るだろう,"If news of this guy gets out there, we'd be looking at a global panic.","Si su existencia se hace pública, habrá pánico por todo el mundo.",0.8671379089355469,0.8216053247451782,0.12735696136951447,0.36813321709632874
07:23.2,official,そうなる前に秘密裏にこいつを殺さなければならない,You've got to kill him in secret before that happens.,Tienen que eliminarlo en secreto antes de que eso ocurra.,0.8975635170936584,0.6591492891311646,-0.14220181107521057,0.06089689955115318
07:27.7,official,つまり　暗殺だ,In other words...an assassination.,Es decir: asesinarlo.,0.9013239741325378,0.8523489832878113,0.2782823443412781,-0.20701277256011963
07:30.4,official,だが　こいつは…,But this guy...,Pero es muy veloz.,0.7448172569274902,0.25877645611763,0.3417375385761261,0.11305446922779083
07:31.9,official,とにかく速い,...is extremely fast!,"Intentas matarlo,",0.7673871517181396,0.2862429618835449,-0.05870750918984413,-0.9199466109275818
07:33.4,official,殺すどころか,You try to kill him...,"y mientras tanto,",0.5799723267555237,0.42345935106277466,-0.6783344149589539,-0.8902470469474792
07:35.4,official,眉毛の手入れをされている始末だ,...and he ends up grooming your eyebrows instead--immaculately!,él termina arreglando tus cejas y te deja impecable.,0.6277996897697449,0.6649668216705322,-0.4352230727672577,-0.5946181416511536
07:38.0,official,丁寧にな,,,0.7502651214599609,0.7502651214599609,-0.23573774099349976,-0.23573774099349976
07:41.8,official,満月を三日月に変えるほどのパワーを持つ超生物だ,This superbeing has the power to turn a full moon into a crescent.,Un ser con el poder de convertir la luna llena en media luna.,0.6635783910751343,0.7658736109733582,-0.3608695864677429,-0.3117305040359497
07:45.9,official,最高速度はマッハ20,His speed tops out at Mach 20!,Alcanza una velocidad de Mach 20.,0.6903486847877502,0.6099048256874084,0.39861467480659485,0.4041503965854645
07:48.4,official,つまり　こいつが本気で逃げれば,"In short, if he gets away.","En resumen: si él llegara a escaparse,",0.8506754636764526,0.7827997803688049,-0.7149689197540283,-0.4949093163013458
07:51.5,official,われわれは破滅の時まで　手も足も出ない,"we'll be left helpless, awaiting our destruction.",quedaríamos indefensos esperando nuestra destrucción.,0.7859611511230469,0.7866839170455933,-0.3540339171886444,-0.4405854344367981
07:55.9,official,まあ　それでは面白くないのでね,And that's no fun.,Y eso no sería divertido.,0.6982018947601318,0.6975228190422058,-0.12324285507202148,0.05919759348034859
07:58.6,official,私から国に提案したのです,So I made your government an offer:,Por eso le hice una oferta a su gobierno:,0.6950982809066772,0.7462600469589233,0.23805838823318481,0.3307819664478302
08:01.2,official,殺されるのはごめんですが,No killing me.,"si no atentan contra mi vida,",0.4554455876350403,0.5575762987136841,-0.7779417634010315,-0.8494166731834412
08:03.5,official,椚ヶ丘中学校　3年E組の担任ならやってもいいと,"Instead, I'll teach Class 3-E at Kunugigaoka Junior High School.",yo seré el profesor de la clase 3-E en la escuela secundaria Kunugigaoka.,0.5753138065338135,0.5935333371162415,-0.1033627837896347,-0.2801818549633026
08:08.1,official,いや　なんで,What? Why?,¿Por qué?,0.6620964407920837,0.8226910829544067,-0.03562545403838158,0.4369644820690155
08:09.5,official,こいつの狙いは分からん,We don't know what he's after.,No sabemos lo que busca.,0.7489612698554993,0.700302004814148,-0.6165706515312195,-0.339682012796402
08:11.7,official,しかし　われわれ政府は,"But we were forced to agree,","Pero nos vimos obligados a aceptar,",0.5106676816940308,0.5822978615760803,-0.035327326506376266,0.16441130638122559
08:13.6,official,君たち生徒に危害を加えないことを条件にやむなく承諾した,on the condition that he doesn't harm any of you students.,"con la condición de que no dañe a ninguno de ustedes, los estudiantes.",0.7356075644493103,0.8071669340133667,-0.03507843241095543,-0.22196537256240845
08:18.9,official,理由は二つ,We have two reasons:,"Tenemos dos razones: Primera y más importante,",0.8900099396705627,0.8913829922676086,0.5949195623397827,0.25755003094673157
08:20.4,official,教師として毎日教室に来るのなら　監視ができる,"First and foremost, coming to a classroom every day. ""lets us keep an eye on him",",si viene a clases todos los días podremos vigilarlo.""",0.685004711151123,0.7884421348571777,-0.019433122128248215,-0.1814473420381546
08:24.2,official,何よりも,"and second, it gives some thirty people the opportunity to kill him","Y segunda, eso les da la oportunidad",0.18314367532730103,0.3921036124229431,-0.5048158764839172,-0.380451500415802
08:25.9,official,30人もの人間が　至近距離からこいつを殺すチャンスを得る,from extremely close range.,de tenerlo muy cerca para matarlo.,0.23435530066490173,0.5224545001983643,-0.14677640795707703,-0.6485294103622437
08:33.4,official,中村さん,Nakamura...,"Nakamura,",0.6106345653533936,0.6192453503608704,-0.16614925861358643,-0.1311700940132141
08:35.4,official,暗殺は勉強の妨げにならないときにと言ったはずです,Didn't I tell you not to let assassination interfere with your studies?,dije que el asesinato no debe interferir con los estudios.,0.7748758792877197,0.8818572163581848,-0.04660956189036369,0.0525633804500103
08:39.0,official,すみません,Sorry...,Perdón.,0.8576547503471375,0.9900310039520264,0.483569473028183,0.46011582016944885
08:40.1,official,罰として後ろで立って受講しなさい,"As punishment, go stand in the back!",Ve atrás y piensa en lo que has hecho.,0.9027100205421448,0.5807821750640869,-0.14276203513145447,-0.19998764991760254
08:44.0,official,なんでこんな怪物がうちの担任に,Why did this creature become our teacher?,¿Por qué este ser se convirtió en nuestro profesor?,0.6171750426292419,0.4716026782989502,-0.17546923458576202,-0.24671906232833862
08:47.0,official,どうして僕らが暗殺なんか…,Why should we have to assassinate him?,¿Y por qué debemos asesinarlo?,0.7635869383811951,0.7662739753723145,-0.02611759677529335,-0.01512863114476204
08:49.7,official,そんな声は　この条件でかき消えた,"These cries faded with word of one final condition,",Las quejas cesaron al saber el pago por matarlo.,0.6135414838790894,0.35145261883735657,0.03253142908215523,-0.11443564295768738
08:53.8,official,成功報酬は100億円,Success will be rewarded with ten billion yen.,Recibirán diez mil millones de yenes.,0.4389689564704895,0.43097129464149475,0.4376143515110016,0.26760798692703247
08:57.4,official,当然の額だ,It's only right!,Es lo más justo.,0.5570270419120789,0.6239336729049683,-0.42025670409202576,0.05763633921742439
08:59.6,official,暗殺の成功は冗談抜きで地球を救うことなのだから,A successful assassination will literally save the Earth.,"Si logran asesinarlo, habrán salvado a la Tierra.",0.8014562129974365,0.7342972159385681,-0.39864012598991394,-0.271391361951828
09:04.6,official,幸いなことに　こいつは君たちをなめきっている,"Luckily, he doesn't think much of you.","Afortunadamente, él no los cree capaces de conseguirlo.",0.5073264837265015,0.3243420720100403,-0.6442790627479553,-0.3474409282207489
09:08.3,official,見ろ　緑のしましまになったときは　なめている顔だ,See? Those green stripes mean he's looking down on you!,Vean. Esas rayas verdes significan que los está menospreciando.,0.749212920665741,0.5784590840339661,-0.4789392352104187,-0.5700772404670715
09:12.0,official,どんな皮膚だよ,What the hell kind of skin is that?!,#NAME?,0.8660653829574585,0.20480011403560638,0.2994023263454437,-0.631764829158783
09:13.1,official,当然でしょう,,,0.6322978138923645,0.6322978138923645,-0.23217925429344177,-0.23217925429344177
09:14.7,official,国がやれない私を　君たちがやれるわけがない,"Obviously! If the government can't kill me, how could you?","Si el gobierno no pudo matarme, ¿cómo podrían hacerlo ustedes?",0.5783746242523193,0.5854544639587402,-0.24038347601890564,-0.2191736400127411
09:18.5,official,最新鋭の戦闘機に襲われた時も,Even when they sent their cutting-edge fighter jets after me..,"Enviaron sus mejores aviones de combate detrás de mí,",0.6967441439628601,0.7114064693450928,-0.25079140067100525,-0.07848627865314484
09:29.2,official,逆に空中でワックスをかけてやりましたよ,....I ended up giving them a coat of wax right there in midair!,y terminé dándoles una capa de cera en el aire.,0.6360153555870056,0.6759780049324036,-0.059421736747026443,-0.25587448477745056
09:32.1,official,だからなぜ手入れする,What's with all the grooming?,Lo obsesiona la limpieza.,0.3914796710014343,0.27691173553466797,-0.28916430473327637,-0.19579409062862396
09:34.1,official,君たちにはなめているこいつの隙をあわよくば突いてほしい,You must find a chink in his defenses and strike at it.,"Tienen que buscar un punto débil en sus defensas,",0.5861377716064453,0.3544835150241852,-0.3657532036304474,-0.3481813967227936
09:38.9,official,人間には無害で　こいつには効く武器と弾を支給する,"You'll have weapons and ammo that won't hurt humans, but will work on him.","Tendrán armas y municionesque no dañan a los humanos, pero a él sí.",0.7131667137145996,0.7823993563652039,-0.25906530022621155,-0.26918068528175354
09:43.6,official,君たちの家族や友人には絶対秘密だ,You must keep this secret from your family and friends.,Deben guardar el secreto con su familia y amigos.,0.8546961545944214,0.7897768020629883,0.5048220157623291,0.6169076561927795
09:47.2,official,とにかく時間がない,There's no time to lose.,No hay tiempo que perder.,0.731804609298706,0.7704454660415649,0.19744040071964264,0.4739634394645691
09:49.0,official,地球が消えれば　逃げる場所など　どこにもない,"If the Earth should disappear, we'll have nowhere left to run.","Si la Tierra desaparece, no tendremos a dónde huir.",0.8496149182319641,0.90724778175354,0.014190446585416794,0.3311043679714203
09:52.9,official,そういうことです,And that's about it! Now let's make the most of your one remaining year!,"Eso es todo, muchachos.",0.4273129403591156,0.7450495958328247,-0.04848727956414223,0.18252533674240112
09:54.6,official,さあ　皆さん　残された1年を有意義に過ごしましょう,,Espero que aprovechen al máximo su último año de secundaria.,0.2664185166358948,0.5040136575698853,-0.6846590638160706,0.4623688757419586
10:02.1,official,残された時間は1年,We only have a year.,Solo tendremos un año.,0.5712820887565613,0.6370774507522583,0.19077038764953613,0.1995469331741333
10:04.7,official,僕たちがこいつの暗殺に成功しないと,"If we don't manage to assassinate this guy,","Si no logramos asesinarlo en ese tiempo,",0.8173452615737915,0.8602562546730042,0.007178816944360733,-0.12495997548103333
10:08.3,official,地球が壊される,Earth will be history,destruirá la Tierra.,0.5536545515060425,0.8402899503707886,-0.5635719895362854,0.07569143176078796
10:16.9,official,昼休みですね,"Ah, lunchtime!",Hora del almuerzo.,0.9124810099601746,0.893796443939209,-0.18184904754161835,-0.2506878674030304
10:18.8,official,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,I'll just pop over to China for some mapo tofu.,Creo que hoy iré a China para comer mapo tofu.,0.6975185871124268,0.7600318193435669,-0.15893925726413727,0.08933058381080627
10:23.5,official,暗殺希望者がもしいれば　携帯で呼んでください,Any aspiring assassins are welcome to hit me up on my cell.,"Si alguien quiere intentar asesinarme, que me llame a mi celular.",0.6801857352256775,0.824383020401001,0.1954166740179062,0.16677412390708923
10:29.9,official,えーと　マッハ20だから,Let's see... if he's traveling at Mach 20...,"A ver, si viaja a Mach 20,",0.45945316553115845,0.5322670340538025,-0.23468703031539917,-0.42558494210243225
10:33.0,official,マーボーの本場　四川省まで10分くらい,"...it'll take maybe ten minutes to get to Sichuan, home of mapo tofu.", tardará unos diez minutos,0.7014856338500977,0.6109188795089722,0.2351868450641632,-0.20659881830215454
10:36.7,official,確かにあんなもん　ミサイルでも落とせんわな,Guess no missile could shoot that down.,Y supongo que ningún misil logró derribarlo.,0.7493259906768799,0.5961997509002686,-0.3908901512622833,-0.5067444443702698
10:40.5,official,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,"Heck, that octopus even grades tests while moving faster than sound!","No puede ser, ese pulpo iba calificando exámenes mientras volaba.",0.6741834878921509,0.7499961256980896,-0.0473501943051815,-0.12101264297962189
10:44.7,official,マジで,Seriously?!,¿En serio? ,0.5617765188217163,0.7109953165054321,0.38597747683525085,0.2860053777694702
