time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
07:09.0,fansub,来年の三月　地球をも破壊する,he will destroy the Earth as well.,...destruirá la tierra también.,0.707270622253418,0.7293193936347961,-0.4236234426498413,-0.23961549997329712
07:14.3,fansub,このことを知っているのは各国首脳だけ,Only the world's leaders know about this.,Sólo los lideres del mundo saben de esto.,0.842383861541748,0.8574091792106628,0.48679226636886597,0.4780012369155884
07:18.1,fansub,こいつの存在が公になれば　世界はパニックに陥るだろう,"If news of this guy got out there, we'd be looking at a global panic.","Si lo de este sujeto se llega a saber, crearía un pánico a nivel mundial.",0.8672865033149719,0.8615824580192566,0.13972893357276917,0.03499094024300575
07:23.2,fansub,そうなる前に秘密裏にこいつを殺さなければならない,That's why we have to kill him in secret before that happens.,Tienen que matarlo en secreto antes de que eso pase.,0.903821587562561,0.9295288324356079,-0.05135047808289528,0.006474260240793228
07:27.7,fansub,つまり　暗殺だ,In other words: an assassination.,En otras palabras...un asesinato.,0.896910548210144,0.9453285932540894,0.41492602229118347,0.3847532272338867
07:30.4,fansub,だが　こいつは…,But here's the catch.,Pero este tipo...,0.5136573314666748,0.8697888851165771,0.15642553567886353,0.23121529817581177
07:31.9,fansub,とにかく速い,His speed is unmatched!,...es extremadamente rápido.,0.5080053806304932,0.8728925585746765,-0.026722822338342667,0.19255530834197998
07:33.4,fansub,殺すどころか,"You try to kill him,",Así que intentarán asesinarlo...,0.5901792049407959,0.6382960081100464,-0.8384105563163757,-0.2972155809402466
07:35.4,fansub,眉毛の手入れをされている始末だ,and he ends up grooming your eyebrows instead—immaculately!,y él terminará limpiando sus cejas... ¡impecablemente!,0.7058547735214233,0.5819017887115479,-0.4017217457294464,-0.625073254108429
07:38.0,fansub,丁寧にな,,,0.7502651214599609,0.7502651214599609,-0.23573774099349976,-0.23573774099349976
07:41.8,fansub,満月を三日月に変えるほどのパワーを持つ超生物だ,He's a superbeing with enough power to reduce the full moon to a crescent.,Es un ente sobrenatural con poder suficiente como para reducir la Luna a solo una cuarta parte.,0.6141611337661743,0.7148975133895874,-0.6598834991455078,-0.24831071496009827
07:45.9,fansub,最高速度はマッハ20,His speed tops out at Mach 20!,¡Su velocidad máxima es de mach 20!,0.6903486847877502,0.8275644183158875,0.39861467480659485,0.3218393623828888
07:48.4,fansub,つまり　こいつが本気で逃げれば,"In short, if he actually wanted to get away from us,","En resumen, si el decidiera escapar,",0.786156415939331,0.8883504271507263,-0.5028969645500183,-0.40571853518486023
07:51.5,fansub,われわれは破滅の時まで　手も足も出ない,we wouldn't be able to do a thing to stop him.,estaríamos indefensos esperando nuestra destrucción.,0.4688379764556885,0.8029325604438782,-0.47193828225135803,-0.5590195655822754
07:55.9,fansub,まあ　それでは面白くないのでね,But where's the fun in that?,Y eso no es divertido.,0.44350042939186096,0.8213268518447876,-0.21583150327205658,0.05183619633316994
07:58.6,fansub,私から国に提案したのです,So I made your government an offer.,Así que le hice una oferta a su gobierno.,0.7055712342262268,0.7530900835990906,0.19720694422721863,0.3235170543193817
08:01.2,fansub,殺されるのはごめんですが,They will refrain from attempts on my life.,En vez de matarme.,0.12158718705177307,0.5939786434173584,-0.4829641878604889,-0.631596028804779
08:03.5,fansub,椚ヶ丘中学校　3年E組の担任ならやってもいいと,"And in return, I'll teach Class 3-E at Kunigigaoka Junior High School.",Yo daré clases a la clase 3 - E 3 - E de la secundaria Kunigigaoka.,0.5817306041717529,0.6155674457550049,-0.10901045799255371,-0.6277437806129456
08:08.1,fansub,いや　なんで,What? Why?,¿Qué? ¿Por qué?,0.6620964407920837,0.7794877886772156,-0.03562545403838158,0.04970340058207512
08:09.5,fansub,こいつの狙いは分からん,We don't know what he's after.,No sabemos cuál es su objetivo.,0.7489612698554993,0.652865469455719,-0.616570770740509,0.30663245916366577
08:11.7,fansub,しかし　われわれ政府は,"But we had no choice but to agree,","Pero nos vimos forzados a aceptar,",0.4965762794017792,0.5706363916397095,0.07865354418754578,0.15494979918003082
08:13.6,fansub,君たち生徒に危害を加えないことを条件にやむなく承諾した,on the condition that he doesn't  harm any of you students.,con la condición de no agredir a los estudiantes.,0.7356076240539551,0.7139501571655273,-0.03507843241095543,-0.03754632547497749
08:18.9,fansub,理由は二つ,We have two reasons for this.,Tenemos dos razones:,0.891614556312561,0.9290175437927246,0.6030935645103455,0.689319908618927
08:20.4,fansub,教師として毎日教室に来るのなら　監視ができる,"First and foremost, if he's coming to a classroom every day to teach, we can keep an eye on him.","Primera y más importante, asistir a un salón de clases todos los días nos permitirá tenerlo vigilado,",0.7461689114570618,0.8587865829467773,0.16351141035556793,0.03965810313820839
08:24.2,fansub,何よりも,"And second, it gives some thirty people the  opportunity to kill him from extremely close range.","y segundo, le dará la oportunidad a 30 personas de asesinarlo",0.15342289209365845,0.21364359557628632,-0.30901190638542175,-0.6280494332313538
08:25.9,fansub,30人もの人間が　至近距離からこいつを殺すチャンスを得る,,de un rango extremadamente cercano.,0.10935522615909576,0.2851637005805969,-0.6292373538017273,-0.23167972266674042
08:33.4,fansub,中村さん,Nakamura-san.,Nakamura...,0.5834058523178101,0.6106345653533936,0.12209275364875793,-0.16614925861358643
08:35.4,fansub,暗殺は勉強の妨げにならないときにと言ったはずです,Didn't I tell you not to let assassination interfere with your studies?,¿No te dije que no dejaras que el asesinato interfiriera con tus estudios?,0.774875819683075,0.8060408234596252,-0.046609584242105484,0.026746246963739395
08:39.0,fansub,すみません,Sorry.,Perdón...,0.8918250799179077,0.9600021243095398,0.32733309268951416,0.5290346145629883
08:40.1,fansub,罰として後ろで立って受講しなさい,Stand at the back for the rest of this lesson and think about what you've done!,¡Como castigo ve y siéntate al fondo!,0.6510055065155029,0.8421585559844971,0.07115073502063751,-0.7540363669395447
08:44.0,fansub,なんでこんな怪物がうちの担任に,"""How could you make this creature our teacher?""",¿Cómo esta criatura puede ser nuestro maestro?,0.6225712299346924,0.6056509017944336,-0.09478159248828888,-0.17054013907909393
08:47.0,fansub,どうして僕らが暗殺なんか…,"""And why are you making  us assassinate him?""",¿Y cómo podremos asesinarlo?,0.6727468371391296,0.6898622512817383,0.030096422880887985,-0.3688146770000458
08:49.7,fansub,そんな声は　この条件でかき消えた,These cries faded as one  final condition was announced.,Todos los llantos desaparecieron cuando nos dijeron la condición final.,0.5064992308616638,0.42803508043289185,0.15849995613098145,0.18044856190681458
08:53.8,fansub,成功報酬は100億円,Your success will be rewarded with ten billion yen.,"Si tienen éxito, serán recompensados con diez billones de yenes.",0.4444950819015503,0.4798835515975952,0.44531822204589844,0.46652501821517944
08:57.4,fansub,当然の額だ,It's only fair.,Es lo justo.,0.36595603823661804,0.7591769695281982,-0.12864366173744202,-0.1445588767528534
08:59.6,fansub,暗殺の成功は冗談抜きで地球を救うことなのだから,"If you can assassinate him, you will literally save the Earth.","Un asesinato exitoso, literalmente habrá salvado a la Tierra.",0.6955703496932983,0.8332682847976685,-0.5035916566848755,-0.33255693316459656
09:04.6,fansub,幸いなことに　こいつは君たちをなめきっている,"Fortunately, he doesn't think much of you.","Afortunadamente, no cree mucho en ustedes.",0.485016793012619,0.45140311121940613,-0.6744586825370789,-0.305681973695755
09:08.3,fansub,見ろ　緑のしましまになったときは　なめている顔だ,See? Those green stripes mean he's looking down on you!,¿Lo ven? Esas rayas verdes significan que los ve inferiores.,0.749212920665741,0.5822572112083435,-0.47893956303596497,-0.7964237928390503
09:12.0,fansub,どんな皮膚だよ,"What is he, a chameleon?!",¿Qué clase de piel es esa?,0.25687989592552185,0.9366509914398193,-0.4601345956325531,0.6188783049583435
09:13.1,fansub,当然でしょう,Of course I am!,¡Por supuesto! ,0.668861448764801,0.9195570349693298,-0.00889516994357109,0.6257911324501038
09:14.7,fansub,国がやれない私を　君たちがやれるわけがない,"If the government can't  kill me, how could you?","Si el gobierno no pudo asesinarme, ¿cómo podrían ustedes?",0.612246572971344,0.5848544836044312,-0.3070746660232544,-0.27021095156669617
09:18.5,fansub,最新鋭の戦闘機に襲われた時も,"Even when they sent their very  newest fighter jet after me,",Incluso cuando enviaron su raptor de caza más nuevo contra mí...,0.7041051387786865,0.4670153558254242,-0.2715998589992523,-0.46325820684432983
09:29.2,fansub,逆に空中でワックスをかけてやりましたよ,all it got was a good  waxing right there in midair!,...¡Terminé con una buena encerada en pleno vuelo!,0.6442631483078003,0.6985412836074829,-0.4301174581050873,-0.43049028515815735
09:32.1,fansub,だからなぜ手入れする,What's with all the grooming?,¿Por qué le interesa tanto limpiar?,0.3914796710014343,0.6363010406494141,-0.28916430473327637,0.06121658906340599
09:34.1,fansub,君たちにはなめているこいつの隙をあわよくば突いてほしい,"So while this guy looks down on you, your job is to find an opening in his defenses and strike it.",Deberán encontrar un punto bajo en sus defensas y atacarlo.,0.65934818983078,0.3763020634651184,-0.1314018964767456,-0.3650622069835663
09:38.9,fansub,人間には無害で　こいつには効く武器と弾を支給する,We'll provide you with weapons and ammo  that won't hurt humans but will work on him.,"Tendrán armas y municiones que no pueden herir a humanos, pero sí a él.",0.6836892366409302,0.7785416841506958,-0.10798513889312744,-0.214457169175148
09:43.6,fansub,君たちの家族や友人には絶対秘密だ,You must keep this absolutely secret from your family and friends.,Deben mantenerlo en secreto de sus amigos y familiares.,0.8240664005279541,0.7544542551040649,0.5580815076828003,0.5800017714500427
09:47.2,fansub,とにかく時間がない,There's no time to lose.,No hay tiempo que perder.,0.731804609298706,0.7704454660415649,0.19744040071964264,0.4739634394645691
09:49.0,fansub,地球が消えれば　逃げる場所など　どこにもない,"If the Earth is destroyed,  we'll have nowhere left to run.","Si la Tierra es destruida, no tendremos a dónde huir.",0.7825609445571899,0.7786809802055359,0.06895352900028229,0.33966463804244995
09:52.9,fansub,そういうことです,And that's about it.,¡Y eso es todo!,0.8412876725196838,0.8324712514877319,0.12032939493656158,0.09486806392669678
09:54.6,fansub,さあ　皆さん　残された1年を有意義に過ごしましょう,"Well then, I hope you'll make the most  of your one remaining year!",¡Hay que dar lo mejor de cada uno durante el año que queda!,0.7569828033447266,0.7495896816253662,0.3832239806652069,0.2395710051059723
10:02.1,fansub,残された時間は1年,We only have one year.,Solo nos queda un año.,0.5197523832321167,0.7067363858222961,0.33801040053367615,0.6586288809776306
10:04.7,fansub,僕たちがこいつの暗殺に成功しないと,"If we can't assassinate him by then,",Si no podemos asesinarlo para entonces...,0.8334631323814392,0.8526732325553894,-0.23847118020057678,-0.3750862777233124
10:08.3,fansub,地球が壊される,the Earth will be history.,La tierra será historia.,0.5316835045814514,0.5388461947441101,-0.6141395568847656,-0.6235615611076355
10:16.9,fansub,昼休みですね,"Ah, lunchtime!","Ah, ¡La hora del almuerzo!",0.9124810099601746,0.9270244836807251,-0.18184944987297058,-0.15182004868984222
10:18.8,fansub,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,I'll just pop over to China for some mapo tofu.,Iré un momento a China por un poco de mapo tofu.,0.6975185871124268,0.7672867774963379,-0.15893925726413727,-0.34332165122032166
