time_stamp,group,sub_jap,sub_trad_en,sub_trad_sp,sbert_jap_en,sbert_jap_sp,comet_jap_en,comet_jap_sp
01:40.9,official,クラス一斉射撃で駄目なのかよ,So the whole class shooting at him doesn't work?,¿Con todos disparando y no pudimos darle?,0.6564722061157227,0.6610027551651001,-0.5082938075065613,-1.1023179292678833
01:43.5,official,僕らは,We,Somos...,0.892834484577179,0.9389656782150269,-0.00877426564693451,-0.3165106773376465
01:45.0,official,殺し屋,are killers.,asesinos.,0.8248209953308105,0.9608263969421387,-0.48643431067466736,-0.45125553011894226
01:46.5,official,僕らのターゲットは,And our target,Y el objetivo es...,0.9256032705307007,0.7710858583450317,0.1011124700307846,-0.14611971378326416
01:49.1,official,先生,is our teacher.,nuestro profesor.,0.4576824903488159,0.614422082901001,-0.5345638394355774,-0.2808137536048889
01:50.1,official,残念ですねぇ,Too bad.,Muy mal,0.7737926244735718,0.7345952391624451,0.1570831686258316,0.10374274849891663
01:51.6,official,今日も命中弾ゼロです,Not a single bullet,Ni una bala dio en el blanco.,0.6180736422538757,0.5711763501167297,-0.31044426560401917,-0.2845042049884796
01:54.0,official,数に頼る戦術は　個々の思考を疎かにする,"hit its mark today, either.",Los métodos de números absolutos carecen de un enfoque individual.,0.023212358355522156,0.5059879422187805,-0.8889934420585632,-0.15775249898433685
01:57.6,official,目線　銃口の向き　指の動き,"Line of sight, barrel position, finger movement--","La línea de visión, la colocación del cañón, la posicion de los dedos.",0.7833612561225891,0.8004979491233826,0.22655925154685974,-0.06116652861237526
02:01.4,official,一人一人が単純過ぎます,each of these is far too simple.,Fue fácil predecir sus movimientos.,0.793382465839386,0.13313136994838715,0.23671075701713562,-0.014017954468727112
02:04.0,official,もっと工夫しましょう,You've got to be more inventive!,Sean más creativos.,0.6199492812156677,0.7701065540313721,0.30304884910583496,0.4627704918384552
02:05.9,official,でないと,Otherwise...,"Si no, a mi velocidad máxima de Mach 20",0.6819798946380615,0.29227960109710693,-0.6727374792098999,-0.732954740524292
02:07.4,official,最高速度マッハ20の先生は　殺せませんよ,...you'll never be able to kill me at my max speed of Mach 20.,nunca podrán matarme.,0.5734158754348755,0.503657341003418,-0.24987417459487915,-0.4487927556037903
02:12.2,official,いや　ていうかさ,"But, like, see...","No, eso no es posible.",0.5832897424697876,0.6238653659820557,-0.052676137536764145,-0.19436678290367126
02:14.4,official,本当に全部よけてんのかよ　先生,No way did you seriously dodge all of those!,No hay forma de que esquivara tantos disparos.,0.4537052810192108,0.3146006762981415,-0.5641921758651733,-0.3947482109069824
02:16.6,official,どう見ても これ　ただのBB弾だろ,"I mean, these are just BB's.","Solo son balines. Aunque le diéramos con ellos,",0.6185067892074585,0.1578780859708786,-0.4394930303096771,-1.0801762342453003
02:19.8,official,当たってるのに　我慢してるだけじゃないの,You coulda just stood there grittin' your teeth as they hit you.,"podría aguantar el dolor, pero nunca lo matarían.",0.49878767132759094,0.40053173899650574,-0.46239563822746277,-0.7195063829421997
02:22.6,official,そうよ　そうだよ,Yeah! That's right!,Sí. Tienes razón. No son balas de verdad.,0.7793502807617188,0.4674341082572937,0.4528082609176636,-0.4353736639022827
02:26.2,official,では　弾を込めて渡しなさい,Gather up the BB's and hand them over.,Pásenme un arma que esté cargada.,0.42941248416900635,0.8763473629951477,-0.43439388275146484,-0.782116711139679
02:29.4,official,言ったでしょう,I told you: these may be harmless to you...,"Ya se los dije, quizás sean inofensivos para ustedes.",0.4730413854122162,0.531549334526062,-0.4576140344142914,-0.2641483247280121
02:31.0,official,この弾は君たちにとっては無害ですが,,,0.28008273243904114,0.28008273243904114,-0.5748586654663086,-0.5748586654663086
02:36.6,official,国が開発した対先生用特殊弾です,...but they're special anti-me BB's developed by the government.,Pero son balines especiales desarrollados por el gobierno.,0.45147672295570374,0.36955028772354126,-0.583748459815979,-0.4534548819065094
02:40.4,official,当たれば　先生の細胞を豆腐のように破壊できる,"If one hits me, it can slice through my cells like they were tofu.","Si uno me golpea, puede cortar mis células como si fueran tofu.",0.5421509742736816,0.573082447052002,-0.34823402762413025,-0.20503483712673187
02:45.0,official,もちろん数秒あれば再生しますが,"Of course, they regenerate a few seconds later.",Aunque se regeneran unos segundos despúes.,0.6787326335906982,0.7032612562179565,0.32884153723716736,0.084292933344841
02:48.5,official,だが　君たちも目に入ると危ない,"Then again, you could end up shooting your eyes out.",Me preocupa más que pudieran sacarse un ojo.,0.6942996382713318,0.6735744476318359,-0.6184574365615845,-0.831394374370575
02:52.2,official,先生を殺す以外の目的で室内での発砲はしないように,No shooting in the classroom unless you're trying to kill me.,Por eso no deben disparar en el aula a menos que intenten matarme.,0.7909255027770996,0.7895166873931885,-0.05250604823231697,0.10228116810321808
02:57.5,official,殺せるといいですね　卒業までに,"I do hope you can kill me before graduation, that is.",Y espero que puedan lograrlo antes del día de la graduación.,0.7972345352172852,0.4680786728858948,-0.5798888206481934,-0.09856681525707245
03:02.0,official,さあ　銃と弾を片付けましょう,"Now then, let's put away the guns and BB's and start on our work.",Ahora guardemos las armas y las municiones y comencemos la clase.,0.8208701014518738,0.6542532444000244,0.2896427512168884,-0.03243555128574371
03:04.8,official,授業を始めます,,,0.4495856463909149,0.4495856463909149,-0.27042555809020996,-0.27042555809020996
03:08.1,official,椚ヶ丘中学校３-Eは　暗殺教室,Class 3-E of Kunugigaoka Junior High School: the assassination classroom.,La clase 3-E de la Secundaria Kunugigaoka: el aula de asesinatos.,0.7896068096160889,0.7679963111877441,0.2254772186279297,-0.14101152122020721
03:13.6,official,始業のベルが　今日も鳴る,"Another day, another class bell rings.",Suena la campana y empieza la clase.,0.6885576248168945,0.6704112887382507,-0.4537295699119568,0.13740572333335876
04:56.5,official,はい　ここで問題です,"Now, here's the question:","Bien, responde la pregunta,",0.748860239982605,0.7036062479019165,0.4380284547805786,-0.017043571919202805
04:58.9,official,磯貝君,Isogai!,Isogai.,0.6909232139587402,0.7433661222457886,-0.36156973242759705,-0.44965940713882446
05:00.3,official,はい,"Y-Yes, sir?",Sí.,0.7029933333396912,0.9837303757667542,-0.27628931403160095,0.5430672764778137
05:01.2,official,この4本の触手のうち　仲間外れは,Which of these four tentacles is not like the others?,Di qué tentáculo señala al pronombre diferente.,0.6766623854637146,0.42621660232543945,-0.28590312600135803,-1.0768554210662842
05:04.4,official,ええと　青い触手,Um... the blue one?,Creo que el azul.,0.8048126697540283,0.8749305009841919,-0.3098372220993042,-0.6421875357627869
05:06.7,official,正解　青の例文の「WHO」だけが関係詞です,"Correct! Only the ""who"" in the blue sentence is a relative pronoun."," Es correcto. Solo el ""quién"" en esa oración es un pronombre relativo.",0.8955305218696594,0.6298474073410034,-0.24766850471496582,-0.08619803190231323
05:11.4,official,関係代名詞は直前の名詞を修飾し,"A relative pronoun qualifies the noun right before it, so here,",,0.6494266986846924,0.3431687355041504,-0.8045037984848022,-0.7915937304496765
05:14.4,official,ここでは「who is standing over there」が,"""who is standing over there"" is describing ""boy"" over here.",,0.8759691715240479,0.41600316762924194,-0.3773459494113922,-0.5730323195457458
05:17.5,official,前の「the boy」少年を説明しています,,,0.3371456265449524,0.3371456265449524,-0.2933398485183716,-0.2933398485183716
05:12.2,official,ねえ　渚,"Hey, Nagisa.","Oye, Nagisa.",0.6970676183700562,0.7044911980628967,0.21503154933452606,0.21984802186489105
05:16.1,official,昼間だけど　出てるね　三日月,"The crescent moon's out, even though it's daytime.",La luna creciente puede verse aun de día.,0.4113348722457886,0.3210621476173401,-0.5319039821624756,-0.5783481001853943
05:21.4,official,何で僕らがこんな状態になったのか,How did we end up like this?,¿Cómo fue que terminamos metidos en esto?,0.8702688813209534,0.8464851379394531,0.2994518280029297,0.18123206496238708
05:25.5,official,３年生の始め,Two things happened at once as our third year began.,"En tercero de secundaria,",0.5456645488739014,0.726782500743866,-0.1059257835149765,-0.11399999260902405
05:27.4,official,僕らは二つの事件に同時に遭った,The first was the moon suddenly exploding into a crescent.,nos sorprendieron dos hechos extraordinarios.,0.16976556181907654,0.6311302781105042,0.011363659985363483,0.052445631474256516
05:45.8,official,一つ目は　その日突然　月が爆発して三日月形になってしまったこと,"""Breaking"" ""NASA Reporting: Most of Moon Missing?""",El primero: una explosión que dejó a la Luna convertida en una media luna permanente.,0.47823742032051086,0.8199101090431213,-0.6671409010887146,-0.10329227149486542
05:55.2,official,番組の途中ですが　ここで臨時ニュースです,We interrupt this program to bring you breaking news.,Interrumpimos este programa por noticias de última hora.,0.5305342674255371,0.5615932941436768,0.31510382890701294,0.46443572640419006
05:58.3,official,つい先ほど　月が７割方蒸発し　失われたとの情報が入りました,We've just gotten word that about 70 percent of the moon,Acabamos de recibir la noticia de que casi el 70% de la luna,0.7597556114196777,0.7701839804649353,-0.6100236177444458,-0.6379640102386475
06:04.5,official,繰り返します,has been vaporized into nothing. I repeat...,"fue destruida repentinamente. Repito, la...",0.375929057598114,0.6026123762130737,-0.24151474237442017,-0.6322329640388489
06:05.7,official,われわれはもう一生三日月しか見られないということでしょうか,Will we have only a crescent moon to look at for the rest of our lives?,¿Tendremos una luna creciente para el resto de nuestras vidas?,0.48655685782432556,0.48973551392555237,0.0642411857843399,-0.21147900819778442
06:10.7,official,そして　二つ目の事件が　これ,And the second was this:,"Y el segundo, fue la llegada de este ser.",0.8752070069313049,0.7604025602340698,0.21834269165992737,-0.3970719873905182
06:13.9,official,初めまして　私が月をやった犯人です,How do you do? I'm the one who blasted your moon.,"Tienen que saber, que fui yo quien destruyó su Luna.",0.8187301754951477,0.763817548751831,-0.7076305747032166,-0.6320884227752686
06:20.9,official,来年には　地球もやる予定です,I plan to do the same to the Earth next year.,Y destruiré la Tierra el próximo año.,0.884827196598053,0.7080147862434387,0.0970165878534317,-0.15021303296089172
06:23.5,official,君たちの担任になったので　どうぞよろしく,Now I'm your teacher. Nice to meet you.,Pero ahora soy su profesor. Encantado de conocerlos.,0.6962512135505676,0.7222586870193481,-0.13105329871177673,0.03186001256108284
06:28.1,official,まず五六カ所ツッコませろ,There are at least six things wrong with this picture!,Hay algo que está mal en todo esto.,0.44708460569381714,0.27628403902053833,-0.35596179962158203,-0.6695032119750977
06:30.4,official,クラス全員　そう思った,The feeling was unanimous.,El sentimiento fue unánime.,0.5160154104232788,0.3985203802585602,0.037534963339567184,0.06074806675314903
06:34.0,official,防衛省の烏間という者だ,I'm Karasuma from the Ministry of Defense.,Buen día. Soy Karasuma del Ministerio de Defensa.,0.693936824798584,0.7101931571960449,-0.05772252753376961,0.2754405736923218
06:36.5,official,まずは　ここからの話は国家機密だと理解いただきたい,"First, please understand that what I'm about to say is a state secret.","En primera, lo que voy a decirles es secreto de Estado.",0.7888574004173279,0.8136085271835327,0.5991573333740234,-0.004890592768788338
06:43.7,official,単刀直入に言う,Let me be blunt:,Voy a ser contundente:,0.561889111995697,0.7257416248321533,-0.42890018224716187,0.26794543862342834
06:45.8,official,この怪物を君たちに殺してほしい,I want you to kill this creature.,"lo que estoy esperando, es que maten a esta criatura.",0.7779600620269775,0.7203707695007324,0.083719402551651,-0.021930281072854996
06:50.9,official,えっと　何っすか,Um...,Pero...¿qué es eso?,0.7004411220550537,0.7310216426849365,0.04014033079147339,-0.23855337500572205
06:53.9,official,そいつ　攻めてきた宇宙人か何かっすか,What is that? Is that the alien or whatever that came to attack us?,¿Una clase de extraterrestre que ha venido a atacarnos?,0.7504604458808899,0.7989923357963562,-0.16085799038410187,-0.010591577738523483
06:56.4,official,失礼な,How rude! I'll have you know I was born and raised on Earth!,Qué grosero. Yo nací y crecí en la Tierra.,0.49226781725883484,0.41592878103256226,-0.7279066443443298,-0.6574476361274719
06:57.3,official,生まれも育ちも地球ですよ,,,0.21472804248332977,0.21472804248332977,-0.5486050248146057,-0.5486050248146057
07:00.2,official,地球,He was?,¿En la Tierra?,0.18638969957828522,0.8065184354782104,-0.8892212510108948,-0.8624225854873657
07:01.6,official,詳しいことを話せないのは申し訳ないが,"I'm afraid I can't discuss the details, but he's telling the truth.","Me temo que no puedo discutir detalles con ustedes,",0.5685531497001648,0.7786486744880676,0.02449548989534378,0.32123082876205444
07:04.4,official,こいつが言ったことは真実だ,,pero lo que ha dicho es verdad.,0.23941107094287872,0.9708774089813232,-0.6077050566673279,0.49868205189704895
07:06.8,official,月を壊したこの生物は,"Come March next year, this creature who smashed the moon","En marzo del próximo año, esta criatura que destrozó la Luna,",0.8205981850624084,0.838073194026947,-0.5839961767196655,-0.6152682900428772
07:09.0,official,来年の三月　地球をも破壊する,will destroy Earth as well.,también destruirá la Tierra.,0.7771015167236328,0.7992859482765198,-0.30372583866119385,-0.16005463898181915
07:14.3,official,このことを知っているのは各国首脳だけ,Only the world's leaders know about this.,Solo los líderes mundiales saben de todo esto.,0.842383861541748,0.8470413684844971,0.48679521679878235,0.6285935044288635
07:18.1,official,こいつの存在が公になれば　世界はパニックに陥るだろう,"If news of this guy gets out there, we'd be looking at a global panic.","Si su existencia se hace pública, habrá pánico por todo el mundo.",0.8671379089355469,0.8217007517814636,0.12758998572826385,0.3681332767009735
07:23.2,official,そうなる前に秘密裏にこいつを殺さなければならない,You've got to kill him in secret before that happens.,Tienen que eliminarlo en secreto antes de que eso ocurra.,0.897563636302948,0.6591458916664124,-0.1422012597322464,0.06089724972844124
07:27.7,official,つまり　暗殺だ,In other words...an assassination.,Es decir: asesinarlo.,0.9013122320175171,0.8523513674736023,0.27828243374824524,-0.2070132941007614
07:30.4,official,だが　こいつは…,But this guy...,Pero es muy veloz.,0.7448249459266663,0.2587764859199524,0.34173768758773804,0.11305439472198486
07:31.9,official,とにかく速い,...is extremely fast!,"Intentas matarlo,",0.7673895955085754,0.28652113676071167,-0.058707211166620255,-0.9199459552764893
07:33.4,official,殺すどころか,You try to kill him...,"y mientras tanto,",0.5799697041511536,0.4234592616558075,-0.6784180998802185,-0.890247642993927
07:35.4,official,眉毛の手入れをされている始末だ,...and he ends up grooming your eyebrows instead--immaculately!,él termina arreglando tus cejas y te deja impecable.,0.6277996897697449,0.6649645566940308,-0.43522289395332336,-0.5946179628372192
07:38.0,official,丁寧にな,,,0.7502651214599609,0.7502651214599609,-0.2357376515865326,-0.2357376515865326
07:41.8,official,満月を三日月に変えるほどのパワーを持つ超生物だ,This superbeing has the power to turn a full moon into a crescent.,Un ser con el poder de convertir la luna llena en media luna.,0.6635785698890686,0.7659554481506348,-0.3608699142932892,-0.3117312490940094
07:45.9,official,最高速度はマッハ20,His speed tops out at Mach 20!,Alcanza una velocidad de Mach 20.,0.6902723908424377,0.6099046468734741,0.3986145257949829,0.4041500687599182
07:48.4,official,つまり　こいつが本気で逃げれば,"In short, if he gets away.","En resumen: si él llegara a escaparse,",0.8506729602813721,0.782799482345581,-0.714969277381897,-0.49490973353385925
07:51.5,official,われわれは破滅の時まで　手も足も出ない,"we'll be left helpless, awaiting our destruction.",quedaríamos indefensos esperando nuestra destrucción.,0.7859610319137573,0.7866843938827515,-0.35403382778167725,-0.44058579206466675
07:55.9,official,まあ　それでは面白くないのでね,And that's no fun.,Y eso no sería divertido.,0.6981960535049438,0.6975228190422058,-0.12319403886795044,0.05919768661260605
07:58.6,official,私から国に提案したのです,So I made your government an offer:,Por eso le hice una oferta a su gobierno:,0.6950206756591797,0.7461726069450378,0.23805801570415497,0.3307838439941406
08:01.2,official,殺されるのはごめんですが,No killing me.,"si no atentan contra mi vida,",0.45543837547302246,0.5575762391090393,-0.7779415249824524,-0.8494160175323486
08:03.5,official,椚ヶ丘中学校　3年E組の担任ならやってもいいと,"Instead, I'll teach Class 3-E at Kunugigaoka Junior High School.",yo seré el profesor de la clase 3-E en la escuela secundaria Kunugigaoka.,0.5753136873245239,0.5934723615646362,-0.10336238145828247,-0.28018179535865784
08:08.1,official,いや　なんで,What? Why?,¿Por qué?,0.6620965003967285,0.8226805329322815,-0.03562533110380173,0.4369644224643707
08:09.5,official,こいつの狙いは分からん,We don't know what he's after.,No sabemos lo que busca.,0.7488856315612793,0.7003018856048584,-0.6165707111358643,-0.3396821916103363
08:11.7,official,しかし　われわれ政府は,"But we were forced to agree,","Pero nos vimos obligados a aceptar,",0.5107190012931824,0.5822978019714355,-0.03533105179667473,0.16441114246845245
08:13.6,official,君たち生徒に危害を加えないことを条件にやむなく承諾した,on the condition that he doesn't harm any of you students.,"con la condición de que no dañe a ninguno de ustedes, los estudiantes.",0.7356076240539551,0.8070780634880066,-0.035078223794698715,-0.2219650000333786
08:18.9,official,理由は二つ,We have two reasons:,"Tenemos dos razones: Primera y más importante,",0.8900132179260254,0.8914011120796204,0.5949192047119141,0.2575508654117584
08:20.4,official,教師として毎日教室に来るのなら　監視ができる,"First and foremost, coming to a classroom every day. ""lets us keep an eye on him",",si viene a clases todos los días podremos vigilarlo.""",0.6850045919418335,0.7884342670440674,-0.01943284645676613,-0.18144765496253967
08:24.2,official,何よりも,"and second, it gives some thirty people the opportunity to kill him","Y segunda, eso les da la oportunidad",0.18314367532730103,0.3921036124229431,-0.5048153400421143,-0.3804517090320587
08:25.9,official,30人もの人間が　至近距離からこいつを殺すチャンスを得る,from extremely close range.,de tenerlo muy cerca para matarlo.,0.23431895673274994,0.522491455078125,-0.1467762440443039,-0.6485297083854675
08:33.4,official,中村さん,Nakamura...,"Nakamura,",0.6106345653533936,0.6192454099655151,-0.16614890098571777,-0.13116975128650665
08:35.4,official,暗殺は勉強の妨げにならないときにと言ったはずです,Didn't I tell you not to let assassination interfere with your studies?,dije que el asesinato no debe interferir con los estudios.,0.774875819683075,0.8820220232009888,-0.04660933092236519,0.05256337672472
08:39.0,official,すみません,Sorry...,Perdón.,0.8576547503471375,0.9900310039520264,0.48356908559799194,0.4601154923439026
08:40.1,official,罰として後ろで立って受講しなさい,"As punishment, go stand in the back!",Ve atrás y piensa en lo que has hecho.,0.9026659727096558,0.5807821750640869,-0.14276231825351715,-0.19998744130134583
08:44.0,official,なんでこんな怪物がうちの担任に,Why did this creature become our teacher?,¿Por qué este ser se convirtió en nuestro profesor?,0.6171751022338867,0.4716262221336365,-0.17546959221363068,-0.24671947956085205
08:47.0,official,どうして僕らが暗殺なんか…,Why should we have to assassinate him?,¿Y por qué debemos asesinarlo?,0.7636132836341858,0.7662740349769592,-0.02611694484949112,-0.015127573162317276
08:49.7,official,そんな声は　この条件でかき消えた,"These cries faded with word of one final condition,",Las quejas cesaron al saber el pago por matarlo.,0.6135414838790894,0.35060590505599976,0.0325312539935112,-0.11443565785884857
08:53.8,official,成功報酬は100億円,Success will be rewarded with ten billion yen.,Recibirán diez mil millones de yenes.,0.43896913528442383,0.43097156286239624,0.43761342763900757,0.26760661602020264
08:57.4,official,当然の額だ,It's only right!,Es lo más justo.,0.5570400953292847,0.6239336729049683,-0.42025718092918396,0.057636626064777374
08:59.6,official,暗殺の成功は冗談抜きで地球を救うことなのだから,A successful assassination will literally save the Earth.,"Si logran asesinarlo, habrán salvado a la Tierra.",0.801456093788147,0.7342970967292786,-0.3986402750015259,-0.27137401700019836
09:04.6,official,幸いなことに　こいつは君たちをなめきっている,"Luckily, he doesn't think much of you.","Afortunadamente, él no los cree capaces de conseguirlo.",0.5073264837265015,0.32434210181236267,-0.6442791223526001,-0.34744060039520264
09:08.3,official,見ろ　緑のしましまになったときは　なめている顔だ,See? Those green stripes mean he's looking down on you!,Vean. Esas rayas verdes significan que los está menospreciando.,0.7492128014564514,0.5789139866828918,-0.47893932461738586,-0.5700314044952393
09:12.0,official,どんな皮膚だよ,What the hell kind of skin is that?!,#NAME?,0.8660654425621033,0.20480015873908997,0.29948610067367554,-0.6317651271820068
09:13.1,official,当然でしょう,,,0.632297694683075,0.632297694683075,-0.2321794182062149,-0.2321794182062149
09:14.7,official,国がやれない私を　君たちがやれるわけがない,"Obviously! If the government can't kill me, how could you?","Si el gobierno no pudo matarme, ¿cómo podrían hacerlo ustedes?",0.5783745646476746,0.5854544639587402,-0.2403833270072937,-0.2191733866930008
09:18.5,official,最新鋭の戦闘機に襲われた時も,Even when they sent their cutting-edge fighter jets after me..,"Enviaron sus mejores aviones de combate detrás de mí,",0.6967441439628601,0.7114064693450928,-0.25079163908958435,-0.07848583161830902
09:29.2,official,逆に空中でワックスをかけてやりましたよ,....I ended up giving them a coat of wax right there in midair!,y terminé dándoles una capa de cera en el aire.,0.6360152959823608,0.6759780049324036,-0.05938505753874779,-0.25587376952171326
09:32.1,official,だからなぜ手入れする,What's with all the grooming?,Lo obsesiona la limpieza.,0.3914795517921448,0.27711427211761475,-0.2891642451286316,-0.19579380750656128
09:34.1,official,君たちにはなめているこいつの隙をあわよくば突いてほしい,You must find a chink in his defenses and strike at it.,"Tienen que buscar un punto débil en sus defensas,",0.5861379504203796,0.3548729717731476,-0.3657532334327698,-0.34818118810653687
09:38.9,official,人間には無害で　こいつには効く武器と弾を支給する,"You'll have weapons and ammo that won't hurt humans, but will work on him.","Tendrán armas y municionesque no dañan a los humanos, pero a él sí.",0.7131668329238892,0.7824620604515076,-0.2590649724006653,-0.269180566072464
09:43.6,official,君たちの家族や友人には絶対秘密だ,You must keep this secret from your family and friends.,Deben guardar el secreto con su familia y amigos.,0.8546961545944214,0.7897768616676331,0.5048222541809082,0.6169076561927795
09:47.2,official,とにかく時間がない,There's no time to lose.,No hay tiempo que perder.,0.7318045496940613,0.770187258720398,0.197440505027771,0.4739638864994049
09:49.0,official,地球が消えれば　逃げる場所など　どこにもない,"If the Earth should disappear, we'll have nowhere left to run.","Si la Tierra desaparece, no tendremos a dónde huir.",0.8496147990226746,0.9072479009628296,0.01419093832373619,0.3311050236225128
09:52.9,official,そういうことです,And that's about it! Now let's make the most of your one remaining year!,"Eso es todo, muchachos.",0.427312970161438,0.7450034022331238,-0.04848727211356163,0.18252550065517426
09:54.6,official,さあ　皆さん　残された1年を有意義に過ごしましょう,,Espero que aprovechen al máximo su último año de secundaria.,0.2664185166358948,0.5041897892951965,-0.6846590042114258,0.4623686969280243
10:02.1,official,残された時間は1年,We only have a year.,Solo tendremos un año.,0.5712820887565613,0.6371222734451294,0.19077008962631226,0.19954654574394226
10:04.7,official,僕たちがこいつの暗殺に成功しないと,"If we don't manage to assassinate this guy,","Si no logramos asesinarlo en ese tiempo,",0.817345380783081,0.8601774573326111,0.007178849540650845,-0.12495940923690796
10:08.3,official,地球が壊される,Earth will be history,destruirá la Tierra.,0.5536545515060425,0.8403633832931519,-0.5635733008384705,0.07561308145523071
10:16.9,official,昼休みですね,"Ah, lunchtime!",Hora del almuerzo.,0.9124810695648193,0.893805980682373,-0.1818488985300064,-0.25068792700767517
10:18.8,official,先生　ちょっと中国に行ってマーボー豆腐を食べてきます,I'll just pop over to China for some mapo tofu.,Creo que hoy iré a China para comer mapo tofu.,0.6975187063217163,0.7599140405654907,-0.15893903374671936,0.08933055400848389
10:23.5,official,暗殺希望者がもしいれば　携帯で呼んでください,Any aspiring assassins are welcome to hit me up on my cell.,"Si alguien quiere intentar asesinarme, que me llame a mi celular.",0.6801857352256775,0.8243831396102905,0.19541655480861664,0.16677428781986237
10:29.9,official,えーと　マッハ20だから,Let's see... if he's traveling at Mach 20...,"A ver, si viaja a Mach 20,",0.45945316553115845,0.5322040915489197,-0.23468592762947083,-0.42558446526527405
10:33.0,official,マーボーの本場　四川省まで10分くらい,"...it'll take maybe ten minutes to get to Sichuan, home of mapo tofu.", tardará unos diez minutos,0.7014856338500977,0.6109257936477661,0.23518651723861694,-0.206598699092865
10:36.7,official,確かにあんなもん　ミサイルでも落とせんわな,Guess no missile could shoot that down.,Y supongo que ningún misil logró derribarlo.,0.7493259906768799,0.5961998701095581,-0.3908901512622833,-0.5067445635795593
10:40.5,official,しかも　あのタコ　音速飛行中にテストの採点までしてるんだぜ,"Heck, that octopus even grades tests while moving faster than sound!","No puede ser, ese pulpo iba calificando exámenes mientras volaba.",0.6741834878921509,0.749967098236084,-0.04735037311911583,-0.12101893126964569
10:44.7,official,マジで,Seriously?!,¿En serio? ,0.5617764592170715,0.7109953165054321,0.38597747683525085,0.2860048711299896
